card_id,customer_id,issuance_date,issued_amount,currency,status
GC-502850,CUST-00173,2023-12-22,48.49,USD,ACTIVE
GC-502851,CUST-02090,2022-10-28,74.06,USD,ACTIVE
GC-502852,CUST-02042,2023-05-25,69.57,EUR,ACTIVE
GC-502853,CUST-01684,2022-11-08,46.15,USD,ACTIVE
GC-502854,CUST-01899,2024-12-19,71.89,USD,ACTIVE
GC-502855,CUST-01272,2024-09-19,45.67,GBP,ACTIVE
GC-502856,CUST-00762,2024-12-10,45.83,USD,ACTIVE
GC-502857,CUST-00046,2024-02-26,90.73,USD,ACTIVE
GC-502858,CUST-00633,2023-05-23,73.14,USD,ACTIVE
GC-502859,CUST-02278,2024-11-20,189.91,USD,ACTIVE
GC-502860,CUST-01525,2024-06-07,68.41,USD,ACTIVE
GC-502861,CUST-00392,2023-11-02,142.92,USD,ACTIVE
GC-502862,CUST-00347,2022-11-13,90.1,USD,ACTIVE
GC-502863,CUST-01187,2023-09-02,199.58,USD,ACTIVE
GC-502864,CUST-01634,2022-10-28,194.94,EUR,ACTIVE
GC-502865,CUST-01250,2023-04-10,72.98,USD,ACTIVE
GC-502866,CUST-00892,2023-09-08,23.01,USD,ACTIVE
GC-502867,CUST-01317,2022-11-08,142.05,GBP,ACTIVE
GC-502868,CUST-02213,2024-06-09,73.75,GBP,ACTIVE
GC-502869,CUST-00228,2024-11-28,46.68,USD,ACTIVE
GC-502870,CUST-01985,2024-05-23,149.14,USD,ACTIVE
GC-502871,CUST-02289,2024-03-31,149.1,USD,ACTIVE
GC-502872,CUST-00140,2024-01-28,136.98,USD,ACTIVE
GC-502873,CUST-01493,2023-05-19,23.62,GBP,ACTIVE
GC-502874,CUST-01190,2022-01-14,48.98,USD,ACTIVE
GC-502875,CUST-01294,2024-04-08,22.63,USD,ACTIVE
GC-502876,CUST-00353,2023-01-03,48.48,USD,ACTIVE
GC-502877,CUST-00813,2024-11-22,46.05,USD,ACTIVE
GC-502878,CUST-00754,2023-08-25,73.85,USD,ACTIVE
GC-502879,CUST-00924,2023-10-08,24.23,USD,ACTIVE
GC-502880,CUST-01464,2022-07-03,184.78,USD,ACTIVE
GC-502881,CUST-02205,2023-12-12,70.14,USD,ACTIVE
GC-502882,CUST-00152,2022-05-31,71.32,EUR,ACTIVE
GC-502883,CUST-01020,2022-08-28,24.12,USD,ACTIVE
GC-502884,CUST-00208,2023-08-07,138.69,USD,ACTIVE
GC-502885,CUST-01276,2023-10-16,23.85,USD,ACTIVE
GC-502886,CUST-02237,2022-11-03,24.51,USD,ACTIVE
GC-502887,CUST-01568,2024-03-17,194.63,USD,ACTIVE
GC-502888,CUST-02229,2024-03-28,72.21,GBP,ACTIVE
GC-502889,CUST-00087,2024-06-29,135.19,EUR,ACTIVE
GC-502890,CUST-01158,2024-06-14,138.1,GBP,ACTIVE
GC-502891,CUST-01404,2024-05-05,45.28,USD,ACTIVE
GC-502892,CUST-01229,2023-06-24,148.62,USD,VOIDED
GC-502893,CUST-01770,2024-09-25,145.8,USD,ACTIVE
GC-502894,CUST-01979,2022-03-29,45.21,EUR,ACTIVE
GC-502895,CUST-00482,2022-07-09,196.45,EUR,ACTIVE
GC-502896,CUST-01156,2023-04-01,23.0,USD,ACTIVE
GC-502897,CUST-01597,2024-02-15,23.34,USD,ACTIVE
GC-502898,CUST-00457,2024-04-05,74.96,USD,ACTIVE
GC-502899,CUST-00602,2022-02-07,48.0,USD,ACTIVE
GC-502900,CUST-01214,2024-09-10,199.17,GBP,ACTIVE
GC-502901,CUST-00564,2023-02-07,97.51,USD,ACTIVE
GC-502902,CUST-01588,2024-04-15,91.8,USD,ACTIVE
GC-502903,CUST-00302,2024-12-30,22.82,USD,ACTIVE
GC-502904,CUST-00025,2023-03-19,141.02,USD,ACTIVE
GC-502905,CUST-00035,2024-01-30,48.65,USD,VOIDED
GC-502906,CUST-00360,2024-05-28,24.06,USD,ACTIVE
GC-502907,CUST-00045,2023-03-20,23.98,EUR,ACTIVE
GC-502908,CUST-00972,2022-03-01,68.51,USD,ACTIVE
GC-502909,CUST-01389,2022-11-20,48.84,GBP,ACTIVE
GC-502910,CUST-01608,2022-03-27,145.75,USD,ACTIVE
GC-502911,CUST-01056,2023-07-14,149.28,GBP,ACTIVE
GC-502912,CUST-02281,2023-07-31,74.44,GBP,ACTIVE
GC-502913,CUST-00510,2022-02-03,136.81,GBP,ACTIVE
GC-502914,CUST-01664,2022-11-18,146.91,USD,ACTIVE
GC-502915,CUST-01557,2022-01-25,91.03,USD,ACTIVE
GC-502916,CUST-01839,2022-11-12,90.16,USD,ACTIVE
GC-502917,CUST-00258,2024-01-20,67.7,EUR,ACTIVE
GC-502918,CUST-01734,2024-10-14,70.67,USD,ACTIVE
GC-502919,CUST-00254,2024-02-04,46.28,USD,ACTIVE
GC-502920,CUST-01337,2023-09-22,138.98,USD,ACTIVE
GC-502921,CUST-01083,2024-01-19,24.2,USD,ACTIVE
GC-502922,CUST-02358,2024-12-24,99.64,USD,ACTIVE
GC-502923,CUST-01760,2023-11-08,23.88,USD,ACTIVE
GC-502924,CUST-02028,2023-06-25,191.19,GBP,ACTIVE
GC-502925,CUST-01959,2024-08-28,23.86,GBP,ACTIVE
GC-502926,CUST-00411,2023-01-16,24.01,USD,ACTIVE
GC-502927,CUST-01963,2023-03-12,46.05,GBP,ACTIVE
GC-502928,CUST-00164,2023-01-17,46.61,EUR,ACTIVE
GC-502929,CUST-01885,2024-02-10,144.79,EUR,ACTIVE
GC-502930,CUST-00917,2024-12-31,182.81,USD,ACTIVE
GC-502931,CUST-00747,2022-02-14,23.13,EUR,ACTIVE
GC-502932,CUST-00774,2023-04-12,139.18,USD,ACTIVE
GC-502933,CUST-02027,2022-05-25,142.88,EUR,VOIDED
GC-502934,CUST-00038,2024-09-16,73.97,USD,ACTIVE
GC-502935,CUST-00236,2024-06-25,95.68,USD,ACTIVE
GC-502936,CUST-00285,2023-02-18,45.62,EUR,ACTIVE
GC-502937,CUST-01612,2023-08-06,48.37,USD,ACTIVE
GC-502938,CUST-01772,2022-11-05,94.49,USD,ACTIVE
GC-502939,CUST-01632,2024-04-02,189.56,USD,ACTIVE
GC-502940,CUST-02288,2024-01-11,46.89,USD,ACTIVE
GC-502941,CUST-01283,2022-12-14,146.94,EUR,ACTIVE
GC-502942,CUST-00348,2022-03-18,97.91,GBP,ACTIVE
GC-502943,CUST-01939,2024-01-22,47.14,EUR,ACTIVE
GC-502944,CUST-01659,2023-01-26,199.64,EUR,ACTIVE
GC-502945,CUST-01653,2023-06-22,181.42,USD,ACTIVE
GC-502946,CUST-01095,2023-10-08,96.46,EUR,ACTIVE
GC-502947,CUST-00892,2024-09-19,147.58,GBP,ACTIVE
GC-502948,CUST-00317,2023-06-12,190.12,EUR,ACTIVE
GC-502949,CUST-01291,2023-10-05,71.98,USD,ACTIVE
GC-502950,CUST-00586,2024-05-03,69.12,USD,ACTIVE
GC-502951,CUST-01054,2024-02-20,45.5,USD,ACTIVE
GC-502952,CUST-02186,2022-06-02,23.32,GBP,ACTIVE
GC-502953,CUST-00670,2022-10-09,149.58,USD,ACTIVE
GC-502954,CUST-01246,2024-10-16,49.13,USD,ACTIVE
GC-502955,CUST-01889,2024-10-29,90.64,GBP,ACTIVE
GC-502956,CUST-00579,2022-09-21,95.26,USD,ACTIVE
GC-502957,CUST-00203,2024-02-27,24.97,GBP,ACTIVE
GC-502958,CUST-01047,2024-01-28,71.01,USD,ACTIVE
GC-502959,CUST-01604,2022-02-20,71.36,GBP,ACTIVE
GC-502960,CUST-01104,2024-03-03,190.83,USD,ACTIVE
GC-502961,CUST-01618,2022-09-02,135.89,USD,VOIDED
GC-502962,CUST-01709,2022-06-21,91.32,USD,ACTIVE
GC-502963,CUST-01460,2023-10-15,96.84,GBP,ACTIVE
GC-502964,CUST-02022,2023-12-23,46.27,USD,ACTIVE
GC-502965,CUST-01700,2024-12-23,72.62,USD,ACTIVE
GC-502966,CUST-01446,2023-06-07,22.88,USD,VOIDED
GC-502967,CUST-01240,2023-06-17,143.83,USD,ACTIVE
GC-502968,CUST-00070,2024-11-15,73.65,USD,ACTIVE
GC-502969,CUST-01854,2022-02-10,91.94,USD,VOIDED
GC-502970,CUST-01222,2023-07-03,47.56,USD,ACTIVE
GC-502971,CUST-02191,2023-04-03,146.65,USD,ACTIVE
GC-502972,CUST-00272,2024-09-01,98.68,EUR,VOIDED
GC-502973,CUST-02359,2024-09-24,70.02,USD,ACTIVE
GC-502974,CUST-00449,2023-03-06,96.09,USD,ACTIVE
GC-502975,CUST-01226,2024-11-09,139.83,USD,ACTIVE
GC-502976,CUST-00913,2023-05-30,24.72,GBP,ACTIVE
GC-502977,CUST-02247,2022-04-03,199.65,USD,ACTIVE
GC-502978,CUST-01028,2023-07-08,197.44,USD,ACTIVE
GC-502979,CUST-00369,2023-12-26,149.62,EUR,ACTIVE
GC-502980,CUST-01149,2022-02-05,49.22,USD,ACTIVE
GC-502981,CUST-00395,2024-06-20,94.71,GBP,ACTIVE
GC-502982,CUST-01095,2024-12-06,46.01,GBP,ACTIVE
GC-502983,CUST-01311,2024-11-30,190.29,USD,ACTIVE
GC-502984,CUST-00652,2023-05-17,45.84,GBP,VOIDED
GC-502985,CUST-00128,2024-01-09,140.65,GBP,ACTIVE
GC-502986,CUST-01147,2022-12-06,98.39,USD,ACTIVE
GC-502987,CUST-00355,2024-01-31,148.85,USD,ACTIVE
GC-502988,CUST-01920,2024-10-22,73.34,USD,VOIDED
GC-502989,CUST-01482,2023-11-28,70.61,EUR,ACTIVE
GC-502990,CUST-00902,2024-08-28,96.25,USD,ACTIVE
GC-502991,CUST-00702,2023-04-12,196.55,USD,ACTIVE
GC-502992,CUST-01755,2023-10-10,190.84,USD,ACTIVE
GC-502993,CUST-00228,2023-07-29,95.81,USD,ACTIVE
GC-502994,CUST-00290,2024-06-30,93.14,USD,ACTIVE
GC-502995,CUST-00318,2022-03-23,184.2,USD,ACTIVE
GC-502996,CUST-02089,2024-03-10,98.27,USD,ACTIVE
GC-502997,CUST-02255,2024-11-14,92.05,USD,ACTIVE
GC-502998,CUST-00070,2024-09-07,22.88,USD,ACTIVE
GC-502999,CUST-00446,2023-01-05,195.73,USD,ACTIVE
GC-503000,CUST-01367,2022-06-30,136.5,EUR,ACTIVE
GC-503001,CUST-00403,2024-11-12,24.12,USD,ACTIVE
GC-503002,CUST-00151,2022-08-31,95.86,USD,ACTIVE
GC-503003,CUST-00602,2022-10-22,144.1,USD,ACTIVE
GC-503004,CUST-02095,2024-06-13,72.06,GBP,ACTIVE
GC-503005,CUST-01886,2024-11-12,98.62,EUR,ACTIVE
GC-503006,CUST-00783,2023-11-24,188.92,USD,ACTIVE
GC-503007,CUST-00968,2022-07-27,197.98,USD,ACTIVE
GC-503008,CUST-01349,2023-11-28,24.2,GBP,ACTIVE
GC-503009,CUST-00135,2024-01-03,181.87,USD,ACTIVE
GC-503010,CUST-02202,2023-03-05,23.28,USD,ACTIVE
GC-503011,CUST-00202,2023-02-11,149.86,USD,ACTIVE
GC-503012,CUST-01612,2024-12-29,24.36,EUR,ACTIVE
GC-503013,CUST-01794,2024-07-11,95.38,EUR,ACTIVE
GC-503014,CUST-00951,2023-09-12,70.18,GBP,ACTIVE
GC-503015,CUST-01734,2024-05-25,22.67,USD,ACTIVE
GC-503016,CUST-01308,2024-09-09,95.06,USD,ACTIVE
GC-503017,CUST-01455,2024-10-17,97.06,USD,ACTIVE
GC-503018,CUST-00604,2024-06-18,23.77,USD,ACTIVE
GC-503019,CUST-00364,2023-11-10,74.41,EUR,ACTIVE
GC-503020,CUST-00671,2023-04-10,46.5,USD,ACTIVE
GC-503021,CUST-00099,2024-08-13,69.69,USD,ACTIVE
GC-503022,CUST-01462,2023-08-04,24.8,GBP,ACTIVE
GC-503023,CUST-02104,2022-07-12,143.28,USD,ACTIVE
GC-503024,CUST-01175,2022-07-22,73.78,USD,ACTIVE
GC-503025,CUST-01584,2022-04-30,138.83,GBP,ACTIVE
GC-503026,CUST-01995,2024-07-10,24.34,USD,ACTIVE
GC-503027,CUST-00514,2024-04-09,192.74,USD,ACTIVE
GC-503028,CUST-00118,2022-11-07,186.96,USD,ACTIVE
GC-503029,CUST-02397,2024-02-27,45.58,GBP,VOIDED
GC-503030,CUST-01703,2024-02-12,91.23,USD,ACTIVE
GC-503031,CUST-01696,2024-06-10,22.85,USD,ACTIVE
GC-503032,CUST-01101,2022-03-23,48.63,USD,ACTIVE
GC-503033,CUST-00067,2022-07-12,96.14,USD,ACTIVE
GC-503034,CUST-00257,2024-07-26,99.08,USD,ACTIVE
GC-503035,CUST-00216,2022-08-14,92.46,EUR,ACTIVE
GC-503036,CUST-00894,2022-05-17,146.73,EUR,ACTIVE
GC-503037,CUST-01077,2022-07-09,135.67,USD,ACTIVE
GC-503038,CUST-02243,2023-10-25,48.71,USD,ACTIVE
GC-503039,CUST-02251,2024-03-28,45.9,USD,VOIDED
GC-503040,CUST-00937,2022-01-02,97.55,USD,ACTIVE
GC-503041,CUST-00343,2024-02-05,92.92,GBP,ACTIVE
GC-503042,CUST-01465,2022-07-10,72.73,USD,ACTIVE
GC-503043,CUST-02155,2024-11-24,147.36,USD,ACTIVE
GC-503044,CUST-00034,2023-08-16,139.83,USD,ACTIVE
GC-503045,CUST-01784,2024-05-20,137.91,USD,ACTIVE
GC-503046,CUST-01532,2024-10-25,22.75,USD,ACTIVE
GC-503047,CUST-01968,2023-05-14,69.05,USD,ACTIVE
GC-503048,CUST-00266,2023-05-28,94.81,USD,ACTIVE
GC-503049,CUST-01661,2024-12-10,93.01,USD,ACTIVE
GC-503050,CUST-01666,2022-01-05,98.22,USD,ACTIVE
GC-503051,CUST-01002,2022-05-28,68.84,USD,ACTIVE
GC-503052,CUST-01656,2022-03-10,45.98,USD,ACTIVE
GC-503053,CUST-01769,2023-11-18,198.85,GBP,VOIDED
GC-503054,CUST-00078,2023-10-31,46.44,USD,ACTIVE
GC-503055,CUST-00629,2022-02-25,94.8,USD,ACTIVE
GC-503056,CUST-01049,2023-10-17,143.5,GBP,ACTIVE
GC-503057,CUST-01646,2024-05-19,49.24,USD,ACTIVE
GC-503058,CUST-00951,2022-09-25,183.52,USD,ACTIVE
GC-503059,CUST-00467,2023-03-02,139.6,USD,ACTIVE
GC-503060,CUST-00789,2023-04-12,46.82,GBP,ACTIVE
GC-503061,CUST-01161,2023-11-14,46.52,USD,ACTIVE
GC-503062,CUST-01762,2024-05-29,68.8,USD,ACTIVE
GC-503063,CUST-02390,2024-01-01,97.5,USD,ACTIVE
GC-503064,CUST-01940,2023-05-12,191.46,USD,ACTIVE
GC-503065,CUST-01477,2022-12-30,98.3,EUR,ACTIVE
GC-503066,CUST-01520,2023-11-12,23.17,EUR,ACTIVE
GC-503067,CUST-00646,2024-01-28,190.22,USD,ACTIVE
GC-503068,CUST-01707,2024-05-02,23.17,USD,ACTIVE
GC-503069,CUST-00898,2023-05-26,145.47,USD,ACTIVE
GC-503070,CUST-01110,2024-03-17,186.36,USD,ACTIVE
GC-503071,CUST-02299,2024-04-15,197.61,USD,ACTIVE
GC-503072,CUST-01389,2023-05-27,69.02,USD,VOIDED
GC-503073,CUST-01591,2024-10-08,46.49,EUR,ACTIVE
GC-503074,CUST-00805,2023-04-05,69.09,USD,ACTIVE
GC-503075,CUST-01683,2023-11-04,188.58,EUR,ACTIVE
GC-503076,CUST-00108,2024-04-25,97.31,USD,ACTIVE
GC-503077,CUST-01927,2023-04-30,146.28,EUR,ACTIVE
GC-503078,CUST-01701,2022-07-16,48.37,USD,ACTIVE
GC-503079,CUST-00363,2022-03-01,23.74,USD,ACTIVE
GC-503080,CUST-01555,2022-05-01,183.32,USD,ACTIVE
GC-503081,CUST-00391,2023-07-15,141.35,EUR,ACTIVE
GC-503082,CUST-01170,2024-03-26,146.52,USD,ACTIVE
GC-503083,CUST-01626,2023-01-12,185.56,USD,ACTIVE
GC-503084,CUST-00674,2024-03-06,70.08,GBP,ACTIVE
GC-503085,CUST-01232,2022-01-24,98.21,USD,ACTIVE
GC-503086,CUST-01885,2022-07-01,94.51,EUR,ACTIVE
GC-503087,CUST-01687,2023-04-05,69.16,USD,ACTIVE
GC-503088,CUST-01596,2022-08-09,73.39,USD,ACTIVE
GC-503089,CUST-00466,2024-04-01,47.84,GBP,ACTIVE
GC-503090,CUST-01975,2023-02-25,71.5,GBP,ACTIVE
GC-503091,CUST-02308,2023-06-28,181.24,USD,ACTIVE
GC-503092,CUST-02022,2023-03-20,24.98,USD,VOIDED
GC-503093,CUST-00374,2022-08-01,24.94,USD,ACTIVE
GC-503094,CUST-00341,2022-02-21,72.42,USD,ACTIVE
GC-503095,CUST-02302,2024-05-04,23.51,USD,ACTIVE
GC-503096,CUST-00592,2022-09-07,71.26,USD,ACTIVE
GC-503097,CUST-01239,2023-06-19,23.02,USD,ACTIVE
GC-503098,CUST-00252,2024-09-06,181.92,EUR,ACTIVE
GC-503099,CUST-00842,2024-02-22,23.31,USD,ACTIVE
GC-503100,CUST-00067,2022-10-05,96.69,USD,ACTIVE
GC-503101,CUST-02276,2022-06-30,22.8,USD,ACTIVE
GC-503102,CUST-01226,2023-10-12,99.34,USD,ACTIVE
GC-503103,CUST-00873,2024-06-12,140.53,USD,ACTIVE
GC-503104,CUST-01236,2022-08-16,91.22,GBP,ACTIVE
GC-503105,CUST-01173,2022-12-13,183.04,USD,ACTIVE
GC-503106,CUST-01358,2022-04-16,144.95,USD,ACTIVE
GC-503107,CUST-01411,2023-11-22,68.82,USD,ACTIVE
GC-503108,CUST-01278,2022-06-03,48.16,USD,ACTIVE
GC-503109,CUST-01745,2024-03-10,71.3,EUR,ACTIVE
GC-503110,CUST-00240,2022-03-04,23.98,USD,ACTIVE
GC-503111,CUST-01396,2024-06-05,74.54,USD,VOIDED
GC-503112,CUST-00853,2024-01-19,139.44,USD,ACTIVE
GC-503113,CUST-01837,2022-06-26,46.95,USD,ACTIVE
GC-503114,CUST-01482,2024-04-09,23.15,USD,ACTIVE
GC-503115,CUST-00093,2022-03-29,73.94,USD,ACTIVE
GC-503116,CUST-01125,2022-08-16,24.97,USD,ACTIVE
GC-503117,CUST-01687,2024-04-17,135.88,EUR,ACTIVE
GC-503118,CUST-00691,2023-01-29,182.23,EUR,ACTIVE
GC-503119,CUST-01138,2024-08-22,47.63,USD,ACTIVE
GC-503120,CUST-01218,2022-03-07,68.19,USD,ACTIVE
GC-503121,CUST-01098,2024-07-15,23.07,EUR,VOIDED
GC-503122,CUST-00417,2022-08-25,72.5,USD,ACTIVE
GC-503123,CUST-00796,2023-10-15,45.82,USD,ACTIVE
GC-503124,CUST-00538,2022-01-16,68.38,USD,ACTIVE
GC-503125,CUST-01473,2024-09-29,24.0,EUR,ACTIVE
GC-503126,CUST-00071,2022-05-30,68.27,USD,ACTIVE
GC-503127,CUST-01076,2023-08-13,141.15,USD,ACTIVE
GC-503128,CUST-00910,2023-12-07,144.64,USD,ACTIVE
GC-503129,CUST-00598,2022-07-19,192.41,USD,VOIDED
GC-503130,CUST-01822,2023-05-29,188.05,USD,ACTIVE
GC-503131,CUST-01307,2023-11-11,74.68,EUR,VOIDED
GC-503132,CUST-01525,2023-09-19,23.86,GBP,ACTIVE
GC-503133,CUST-02130,2024-05-28,90.67,USD,ACTIVE
GC-503134,CUST-01722,2024-07-30,47.26,USD,ACTIVE
GC-503135,CUST-00382,2023-04-02,191.2,USD,ACTIVE
GC-503136,CUST-00659,2024-03-25,69.76,USD,ACTIVE
GC-503137,CUST-00739,2023-10-24,139.23,USD,ACTIVE
GC-503138,CUST-00577,2023-05-29,46.51,USD,ACTIVE
GC-503139,CUST-01122,2022-06-13,182.52,USD,ACTIVE
GC-503140,CUST-01401,2023-05-21,136.62,USD,ACTIVE
GC-503141,CUST-02307,2024-02-15,46.39,USD,ACTIVE
GC-503142,CUST-01385,2023-08-20,49.65,USD,ACTIVE
GC-503143,CUST-02203,2022-10-13,92.26,EUR,ACTIVE
GC-503144,CUST-00372,2024-06-25,23.71,USD,ACTIVE
GC-503145,CUST-00357,2024-04-14,148.91,USD,ACTIVE
GC-503146,CUST-01472,2023-05-09,49.5,EUR,ACTIVE
GC-503147,CUST-01454,2022-03-09,24.6,USD,ACTIVE
GC-503148,CUST-02049,2022-04-03,146.7,USD,ACTIVE
GC-503149,CUST-00758,2022-11-06,90.95,USD,ACTIVE
GC-503150,CUST-00436,2023-05-06,46.06,GBP,ACTIVE
GC-503151,CUST-02005,2024-09-24,135.93,USD,ACTIVE
GC-503152,CUST-00753,2023-12-01,23.44,USD,ACTIVE
GC-503153,CUST-01543,2023-07-30,90.64,GBP,ACTIVE
GC-503154,CUST-01267,2022-01-06,95.79,GBP,ACTIVE
GC-503155,CUST-00585,2023-04-10,73.45,USD,ACTIVE
GC-503156,CUST-01907,2024-12-30,69.99,USD,ACTIVE
GC-503157,CUST-01004,2024-06-28,182.37,USD,ACTIVE
GC-503158,CUST-02044,2024-05-26,188.56,USD,ACTIVE
GC-503159,CUST-01929,2024-05-06,45.13,USD,ACTIVE
GC-503160,CUST-02269,2022-06-27,186.42,GBP,ACTIVE
GC-503161,CUST-01601,2024-09-06,145.2,GBP,ACTIVE
GC-503162,CUST-01752,2023-02-23,45.68,USD,ACTIVE
GC-503163,CUST-00505,2023-12-30,45.36,EUR,ACTIVE
GC-503164,CUST-02117,2023-08-06,140.51,GBP,ACTIVE
GC-503165,CUST-00344,2022-06-20,48.03,USD,ACTIVE
GC-503166,CUST-00119,2023-05-17,73.3,USD,ACTIVE
GC-503167,CUST-02204,2022-11-01,193.95,USD,ACTIVE
GC-503168,CUST-01792,2023-12-07,192.53,EUR,ACTIVE
GC-503169,CUST-00855,2022-09-17,145.7,USD,ACTIVE
GC-503170,CUST-02269,2023-02-18,94.13,GBP,ACTIVE
GC-503171,CUST-01397,2023-03-07,45.21,EUR,ACTIVE
GC-503172,CUST-00125,2024-03-05,48.5,USD,ACTIVE
GC-503173,CUST-00261,2022-10-23,49.97,USD,ACTIVE
GC-503174,CUST-01581,2024-08-19,71.47,USD,ACTIVE
GC-503175,CUST-02367,2023-08-13,73.73,GBP,ACTIVE
GC-503176,CUST-00566,2023-10-07,95.79,USD,ACTIVE
GC-503177,CUST-00450,2022-10-20,24.67,GBP,ACTIVE
GC-503178,CUST-01712,2024-10-05,149.17,USD,ACTIVE
GC-503179,CUST-01806,2023-03-18,197.55,USD,ACTIVE
GC-503180,CUST-00537,2022-08-14,98.69,USD,ACTIVE
GC-503181,CUST-00018,2023-01-17,46.46,USD,ACTIVE
GC-503182,CUST-01194,2022-04-17,23.01,USD,ACTIVE
GC-503183,CUST-02170,2022-10-02,70.9,USD,ACTIVE
GC-503184,CUST-00590,2023-05-13,96.45,USD,VOIDED
GC-503185,CUST-00230,2023-07-07,24.29,USD,ACTIVE
GC-503186,CUST-01747,2023-02-15,22.67,USD,ACTIVE
GC-503187,CUST-00621,2022-02-25,193.52,USD,ACTIVE
GC-503188,CUST-01733,2024-07-13,140.72,GBP,ACTIVE
GC-503189,CUST-02213,2024-04-10,194.8,USD,ACTIVE
GC-503190,CUST-01562,2022-01-18,193.54,USD,ACTIVE
GC-503191,CUST-01172,2024-06-09,45.12,EUR,ACTIVE
GC-503192,CUST-00213,2022-08-21,46.31,USD,ACTIVE
GC-503193,CUST-00318,2022-08-10,70.44,USD,ACTIVE
GC-503194,CUST-01171,2023-06-07,22.65,GBP,ACTIVE
GC-503195,CUST-00262,2023-12-15,98.94,USD,ACTIVE
GC-503196,CUST-01310,2023-12-23,22.99,EUR,ACTIVE
GC-503197,CUST-00050,2022-07-31,148.97,USD,ACTIVE
GC-503198,CUST-00153,2022-11-13,182.05,USD,VOIDED
GC-503199,CUST-02160,2023-02-23,182.06,USD,ACTIVE
GC-503200,CUST-02114,2024-03-08,149.67,USD,ACTIVE
